ativo,retornoBruto,retornoPercentual,LN
1INCHUSDT,0.0,NaN,NaN
AAVEUSDT,0.0,NaN,NaN
ADAUSDC,-0.004525714285714286,-0.08212360016590625,-0.08569253813012138
ADAUSDT,-0.004364285714285716,-0.07932592438720398,-0.0826491863425029
AIONUSDT,0.0,NaN,NaN
AKROUSDT,0.0,NaN,NaN
ALGOUSDC,0.04142857142857148,0.0560278207109739,0.054514530307276994
ALGOUSDT,0.04428571428571437,0.05999612928198195,0.05826525649653684
ALPHAUSDT,0.0,NaN,NaN
ANKRUSDC,-0.0013757142857142857,-0.22071968828787525,-0.24938446251935675
ANKRUSDT,-0.001060000000000001,-0.1789245237521101,-0.19714024166276872
ANTUSDT,0.0,NaN,NaN
ARDRUSDT,0.0,NaN,NaN
ARPAUSDT,0.0,NaN,NaN
ASRUSDT,0.0,NaN,NaN
ATMUSDT,0.0,NaN,NaN
ATOMUSDC,-0.3860000000000001,-0.10767943251105894,-0.11392983037088203
ATOMUSDT,-0.37571428571428545,-0.10505292590373472,-0.11099069754380168
AUDIOUSDT,0.0,NaN,NaN
AUDUSDT,0.0,NaN,NaN
AVAUSDT,0.0,NaN,NaN
AVAXUSDT,0.0,NaN,NaN
AXSUSDT,0.0,NaN,NaN
BALUSDT,0.0,NaN,NaN
BANDUSDT,0.0,NaN,NaN
BATUSDC,-0.03337142857142858,-0.14687205281358062,-0.15884574603729162
BATUSDT,-0.03205714285714287,-0.1411587091904133,-0.15217113447612016
BCCUSDT,0.0,NaN,NaN
BCHABCUSDC,-12.487142857142828,-0.037089841346622965,-0.037795164730924015
BCHABCUSDT,-11.427142857142883,-0.03397439709142813,-0.03456494107470443
BCHSVUSDC,0.0,NaN,NaN
BCHSVUSDT,0.0,NaN,NaN
BCHUSDC,0.0,NaN,NaN
BCHUSDT,0.0,NaN,NaN
BCPTUSDC,-0.005535714285714283,-0.14509847974237988,-0.15676899766445554
BEAMUSDT,0.0,NaN,NaN
BEARUSDT,0.0,NaN,NaN
BELUSDT,0.0,NaN,NaN
BGBPUSDC,-0.0063428571428569835,-0.005258731982328624,-0.005272607780807816
BKRWUSDT,0.0,NaN,NaN
BLZUSDT,0.0,NaN,NaN
BNBBEARUSDT,0.0,NaN,NaN
BNBBULLUSDT,0.0,NaN,NaN
BNBUSDC,0.6172714285714278,0.02163862411022177,0.021407832490401815
BNBUSDT,0.6856857142857216,0.024035389579824207,0.023751086156675358
BNTUSDT,0.0,NaN,NaN
BTCSTUSDT,0.0,NaN,NaN
BTCUSDC,-332.5871428571427,-0.029262453834941193,-0.02969913953835164
BTCUSDT,-311.8242857142868,-0.027437199838652893,-0.027820629573090713
BTSUSDT,0.0,NaN,NaN
BTTUSDC,-9.232857142857148E-5,-0.12201937055147549,-0.13013074772191385
BTTUSDT,-9.135714285714281E-5,-0.12061713725268297,-0.1285349098629753
BULLUSDT,0.0,NaN,NaN
BUSDUSDT,0.0,NaN,NaN
BZRXUSDT,0.0,NaN,NaN
CELOUSDT,0.0,NaN,NaN
CELRUSDT,-9.071428571428564E-4,-0.10095389507154207,-0.1064209611442653
CHRUSDT,0.0,NaN,NaN
CHZUSDT,0.0,NaN,NaN
CKBUSDT,0.0,NaN,NaN
COCOSUSDT,0.0,NaN,NaN
COMPUSDT,0.0,NaN,NaN
COSUSDT,0.0072271428571428625,0.34882438116251846,0.2992333842901884
COTIUSDT,0.0,NaN,NaN
CRVUSDT,0.0,NaN,NaN
CTKUSDT,0.0,NaN,NaN
CTSIUSDT,0.0,NaN,NaN
CTXCUSDT,0.0,NaN,NaN
CVCUSDT,0.0,NaN,NaN
DAIUSDT,0.0,NaN,NaN
DASHUSDT,-5.965714285714299,-0.05585053028580611,-0.057470788808900636
DATAUSDT,0.0,NaN,NaN
DCRUSDT,0.0,NaN,NaN
DENTUSDT,0.0,NaN,NaN
DGBUSDT,0.0,NaN,NaN
DIAUSDT,0.0,NaN,NaN
DNTUSDT,0.0,NaN,NaN
DOCKUSDT,0.0,NaN,NaN
DOGEUSDC,-1.5042857142857132E-4,-0.05105306027461021,-0.05240239371047323
DOGEUSDT,-1.4645714285714236E-4,-0.04960133147546042,-0.050873731337974896
DOTUSDT,0.0,NaN,NaN
DREPUSDT,0.0,NaN,NaN
DUSKUSDC,0.03530000000000001,0.29339824269769665,0.2572730513605725
DUSKUSDT,0.04027142857142861,0.34491618744647035,0.29633169694600103
EGLDUSDT,0.0,NaN,NaN
ENJUSDT,-0.010672857142857137,-0.13943895929375305,-0.15017072952305
EOSBEARUSDT,0.0,NaN,NaN
EOSBULLUSDT,0.0,NaN,NaN
EOSUSDC,-0.2945142857142855,-0.06933010492332525,-0.0718506348520719
EOSUSDT,-0.29298571428571485,-0.06898535125044158,-0.07148026740397997
ERDUSDC,-3.823714285714286E-4,-0.1369623284516902,-0.14729693699938431
ERDUSDT,-3.9245714285714335E-4,-0.14034012250131556,-0.15121845924248578
ETCUSDC,-0.2151428571428573,-0.036084820893734326,-0.03675197672178225
ETCUSDT,-0.2223000000000006,-0.037216944579973155,-0.03792717250101519
ETHBEARUSDT,0.0,NaN,NaN
ETHBULLUSDT,0.0,NaN,NaN
ETHUSDC,-20.338571428571413,-0.090749735469971,-0.09513490418296218
ETHUSDT,-19.939999999999998,-0.08896962743410775,-0.09317904246905498
EURUSDT,0.0,NaN,NaN
FETUSDT,-0.006128571428571414,-0.07621247113163954,-0.07927318089450766
FILUSDT,0.0,NaN,NaN
FIOUSDT,0.0,NaN,NaN
FIROUSDT,0.0,NaN,NaN
FLMUSDT,0.0,NaN,NaN
FTMUSDC,-0.0047314285714285705,-0.21512081060015587,-0.2422254718970741
FTMUSDT,-0.004382857142857147,-0.20131233595800535,-0.2247853182237757
FTTUSDT,0.0,NaN,NaN
FUNUSDT,0.0,NaN,NaN
GBPUSDT,0.0,NaN,NaN
GRTUSDT,0.0,NaN,NaN
GTOUSDC,-0.0026957142857142874,-0.16032285471537822,-0.17473781187813867
GTOUSDT,-0.002627142857142854,-0.15984354628422404,-0.17416715006443662
GXSUSDT,0.0,NaN,NaN
HARDUSDT,0.0,NaN,NaN
HBARUSDT,0.0,NaN,NaN
HCUSDT,0.0,NaN,NaN
HIVEUSDT,0.0,NaN,NaN
HNTUSDT,0.0,NaN,NaN
HOTUSDT,-7.452857142857148E-5,-0.0744360580421477,-0.0773520602596621
ICXUSDT,-0.034599999999999964,-0.14837049742710107,-0.16060370286526493
INJUSDT,0.0,NaN,NaN
IOSTUSDT,-0.0012675714285714287,-0.12716589036187742,-0.1360097645232833
IOTAUSDT,-0.028500000000000025,-0.1010228883937615,-0.10649770467195598
IOTXUSDT,0.0,NaN,NaN
IRISUSDT,0.0,NaN,NaN
JSTUSDT,0.0,NaN,NaN
JUVUSDT,0.0,NaN,NaN
KAVAUSDT,0.0,NaN,NaN
KEYUSDT,0.0,NaN,NaN
KMDUSDT,0.0,NaN,NaN
KNCUSDT,0.0,NaN,NaN
KSMUSDT,0.0,NaN,NaN
LENDUSDT,0.0,NaN,NaN
LINKUSDC,-0.07795714285714217,-0.032146328532296264,-0.032674368971416096
LINKUSDT,-0.07358571428571414,-0.030387767021220036,-0.030859047225655738
LITUSDT,0.0,NaN,NaN
LRCUSDT,0.0,NaN,NaN
LSKUSDT,0.0,NaN,NaN
LTCUSDC,-10.212857142857132,-0.10947262036016159,-0.11594143035805259
LTCUSDT,-9.915714285714301,-0.10647991900101261,-0.11258647009800386
LTOUSDT,0.0,NaN,NaN
LUNAUSDT,0.0,NaN,NaN
MANAUSDT,0.0,NaN,NaN
MATICUSDT,0.0022985714285714276,0.1785397248113625,0.16427615076940444
MBLUSDT,0.0,NaN,NaN
MCOUSDT,0.0,NaN,NaN
MDTUSDT,0.0,NaN,NaN
MFTUSDT,0.0,NaN,NaN
MITHUSDT,-0.001921428571428574,-0.08988839136536797,-0.0941880401405075
MKRUSDT,0.0,NaN,NaN
MTLUSDT,0.0,NaN,NaN
NANOUSDT,-0.037142857142857144,-0.03317426697629311,-0.03373701380894387
NBSUSDT,0.0,NaN,NaN
NEARUSDT,0.0,NaN,NaN
NEOUSDC,-1.2674285714285691,-0.10924359400588557,-0.11568428283626506
NEOUSDT,-1.231285714285713,-0.10612310230616728,-0.11218721161895438
NKNUSDT,0.0,NaN,NaN
NMRUSDT,0.0,NaN,NaN
NPXSUSDC,1.916428571428571E-4,Infinity,Infinity
NPXSUSDT,1.916857142857143E-4,Infinity,Infinity
NULSUSDT,-0.09090000000000004,-0.17813549832026876,-0.19617973731921087
OCEANUSDT,0.0,NaN,NaN
OGNUSDT,0.0,NaN,NaN
OGUSDT,0.0,NaN,NaN
OMGUSDT,-0.19602857142857144,-0.1308801648162985,-0.14027426312776992
ONEUSDC,-3.585714285714286E-4,-0.032357870310687153,-0.03289296079590547
ONEUSDT,-3.3857142857142766E-4,-0.030345710627400657,-0.030815673719908857
ONGUSDT,-0.03184285714285717,-0.13748226731635116,-0.14789957065475254
ONTUSDC,-0.10811428571428572,-0.11278016213638531,-0.11966248311524276
ONTUSDT,-0.10604285714285722,-0.11064901767880042,-0.11726331562289041
ORNUSDT,0.0,NaN,NaN
OXTUSDT,0.0,NaN,NaN
PAXGUSDT,0.0,NaN,NaN
PAXUSDT,0.0028285714285714025,0.0028301482254398103,0.0028261508961975974
PERLUSDC,0.0,NaN,NaN
PERLUSDT,0.0,NaN,NaN
PHBUSDC,-1.6142857142857191E-4,-0.025559828093191683,-0.025892155549964123
