ativo,retornoBruto,retornoPercentual,LN
1INCHUSDT,0.0,NaN,NaN
AAVEUSDT,0.0,NaN,NaN
ADAUSDC,7.790000000000089E-4,0.01977927112074096,0.019586203016115987
ADAUSDT,7.693333333333441E-4,0.019568940665751322,0.01937993078215438
AIONUSDT,0.0,NaN,NaN
AKROUSDT,0.0,NaN,NaN
ALGOUSDC,0.0012600000000000111,0.005537082338465282,0.005521809051746235
ALGOUSDT,0.0014033333333333953,0.006174378529002267,0.006155395154180029
ALPHAUSDT,0.0,NaN,NaN
ANKRUSDC,-3.552666666666667E-4,-1.0,-Infinity
ANKRUSDT,-7.16666666666704E-6,-0.0031271817547127156,-0.003132081605391817
ANTUSDT,0.0,NaN,NaN
ARDRUSDT,0.0,NaN,NaN
ARPAUSDT,0.0,NaN,NaN
ASRUSDT,0.0,NaN,NaN
ATMUSDT,0.0,NaN,NaN
ATOMUSDC,0.17859999999999898,0.06604622496147883,0.06395668780676839
ATOMUSDT,0.1809666666666656,0.06688349287306994,0.06474177504859852
AUDIOUSDT,0.0,NaN,NaN
AUDUSDT,0.0,NaN,NaN
AVAUSDT,0.0,NaN,NaN
AVAXUSDT,0.0,NaN,NaN
AXSUSDT,0.0,NaN,NaN
BALUSDT,0.0,NaN,NaN
BANDUSDT,-0.04437000000000002,-0.10316205533596845,-0.10888009694172426
BATUSDC,0.017729999999999968,0.08963901715595379,0.08584646446872184
BATUSDT,0.017476666666666668,0.08863006288457642,0.0849200827349149
BCCUSDT,0.0,NaN,NaN
BCHABCUSDC,11.41166666666669,0.05114357848190165,0.04987869386966929
BCHABCUSDT,11.322000000000003,0.050817332292031336,0.04956827307086387
BCHSVUSDC,0.0,NaN,NaN
BCHSVUSDT,0.0,NaN,NaN
BCHUSDC,0.0,NaN,NaN
BCHUSDT,0.0,NaN,NaN
BCPTUSDC,-0.004654,-1.0,-Infinity
BEAMUSDT,-0.07600666666666644,-0.10028146714750608,-0.1056733058465841
BEARUSDT,0.0,NaN,NaN
BELUSDT,0.0,NaN,NaN
BGBPUSDC,0.012029999999999985,0.009633865077839587,0.009587755306676798
BKRWUSDT,0.0,NaN,NaN
BLZUSDT,0.0,NaN,NaN
BNBBEARUSDT,0.0,NaN,NaN
BNBBULLUSDT,0.0,NaN,NaN
BNBUSDC,0.9318333333333335,0.05529647455551179,0.05382174598574707
BNBUSDT,0.9319400000000009,0.055363068277790806,0.05388484827292288
BNTUSDT,0.0,NaN,NaN
BTCSTUSDT,0.0,NaN,NaN
BTCUSDC,228.48566666666557,0.02802179664301918,0.027636369768329172
BTCUSDT,227.5726666666642,0.027946698409982096,0.02756331589298898
BTSUSDT,0.0,NaN,NaN
BTTUSDC,7.276666666666712E-6,0.017111368909512814,0.01696661835659444
BTTUSDT,7.356666666666616E-6,0.017325974831411184,0.01717759160023315
BULLUSDT,0.0,NaN,NaN
BUSDUSDT,-1.7666666666693587E-4,-1.7682109041927685E-4,-1.768367251113414E-4
BZRXUSDT,0.0,NaN,NaN
CELOUSDT,0.0,NaN,NaN
CELRUSDT,-7.400000000000028E-5,-0.01615720524017472,-0.016289156116040947
CHRUSDT,0.0,NaN,NaN
CHZUSDT,0.0014558333333333342,0.2541785972018531,0.22648085408072433
CKBUSDT,0.0,NaN,NaN
COCOSUSDT,4.209999999999967E-5,0.047222014506841825,0.04614095764893105
COMPUSDT,0.0,NaN,NaN
COSUSDT,-1.3300000000000117E-4,-0.007936350074589815,-0.007968010524376068
COTIUSDT,0.0,NaN,NaN
CRVUSDT,0.0,NaN,NaN
CTKUSDT,0.0,NaN,NaN
CTSIUSDT,0.0,NaN,NaN
CTXCUSDT,0.0,NaN,NaN
CVCUSDT,0.0012479999999999922,0.03208968655987232,0.03158556886457137
DAIUSDT,0.0,NaN,NaN
DASHUSDT,0.25033333333330177,0.0036030071436448097,0.0035965318624015747
DATAUSDT,0.0,NaN,NaN
DCRUSDT,0.0,NaN,NaN
DENTUSDT,-1.8410000000000063E-5,-0.06988662246292476,-0.07244878893522931
DGBUSDT,0.0,NaN,NaN
DIAUSDT,0.0,NaN,NaN
DNTUSDT,0.0,NaN,NaN
DOCKUSDT,-1.494666666666724E-4,-0.013031853057429044,-0.0131175126706723
DOGEUSDC,-3.606966666666666E-4,-1.0,-Infinity
DOGEUSDT,9.120000000000048E-5,0.037929041085635884,0.03722742121778886
DOTUSDT,0.0,NaN,NaN
DREPUSDT,0.0,NaN,NaN
DUSKUSDC,-0.0014333333333333212,-0.02319810099266273,-0.023471412076826268
DUSKUSDT,-0.0013433333333333283,-0.021769662921348187,-0.022010118192115246
EGLDUSDT,0.0,NaN,NaN
ENJUSDT,0.001736666666666678,0.029045134243154136,0.02863131812823774
EOSBEARUSDT,0.0,NaN,NaN
EOSBULLUSDT,0.0,NaN,NaN
EOSUSDC,0.09600000000000009,0.03242009235223531,0.03190565046317537
EOSUSDT,0.09534333333333311,0.03227557288775129,0.03176565940574924
ERDUSDC,-2.5123333333333333E-4,-1.0,-Infinity
ERDUSDT,1.9149999999999896E-5,0.01286610738104721,0.012784042178374887
ETCUSDC,0.021966666666664914,0.004766589031781621,0.004755264817276092
ETCUSDT,0.021526666666668248,0.00467902524413133,0.004668112632530581
ETHBEARUSDT,0.0,NaN,NaN
ETHBULLUSDT,0.0,NaN,NaN
ETHUSDC,2.4620000000000175,0.0139750583240148,0.01387830755287767
ETHUSDT,2.4440000000000452,0.013892046746396547,0.013796436726671099
EURUSDT,0.0,NaN,NaN
FETUSDT,0.0010053333333333442,0.025870646766169347,0.025541663523783988
FILUSDT,0.0,NaN,NaN
FIOUSDT,0.0,NaN,NaN
FIROUSDT,0.0,NaN,NaN
FLMUSDT,0.0,NaN,NaN
FTMUSDC,9.599999999999886E-5,0.008422283959643062,0.008387014421103612
FTMUSDT,1.5800000000000015E-4,0.01384507535927093,0.01375010785433163
FTTUSDT,0.0,NaN,NaN
FUNUSDT,-4.133333333332639E-6,-0.001129747902221978,-0.0011303865484347236
GBPUSDT,0.0,NaN,NaN
GRTUSDT,0.0,NaN,NaN
GTOUSDC,-0.0020406666666666668,-1.0,-Infinity
GTOUSDT,1.0666666666672708E-5,8.296818688589003E-4,8.293378731153483E-4
GXSUSDT,0.0,NaN,NaN
HARDUSDT,0.0,NaN,NaN
HBARUSDT,0.0037473333333333386,0.12048012003000763,0.1137572720488043
HCUSDT,0.004490000000000105,0.002940906768670537,0.0029365907622705763
HIVEUSDT,0.0,NaN,NaN
HNTUSDT,0.0,NaN,NaN
HOTUSDT,5.9879999999999894E-5,0.07727614909771341,0.07443577115534923
ICXUSDT,-9.299999999999864E-4,-0.005712764650476987,-0.0057291449046004235
INJUSDT,0.0,NaN,NaN
IOSTUSDT,2.260666666666659E-4,0.047751483872784606,0.04664642406903176
IOTAUSDT,0.0028166666666666895,0.01042411980952851,0.010370163314679263
IOTXUSDT,0.0,NaN,NaN
IRISUSDT,0.0,NaN,NaN
JSTUSDT,0.0,NaN,NaN
JUVUSDT,0.0,NaN,NaN
KAVAUSDT,0.21716666666666665,Infinity,Infinity
KEYUSDT,3.316666666666702E-5,0.02445799124920134,0.02416368370697967
KMDUSDT,0.0,NaN,NaN
KNCUSDT,0.0,NaN,NaN
KSMUSDT,0.0,NaN,NaN
LENDUSDT,0.0,NaN,NaN
LINKUSDC,0.22914000000000012,0.1013189952112914,0.09650854802992957
LINKUSDT,0.2288633333333343,0.10137222130353685,0.09655687626754794
LITUSDT,0.0,NaN,NaN
LRCUSDT,0.0,NaN,NaN
LSKUSDT,0.0,NaN,NaN
LTCUSDC,0.6056666666666857,0.010954493934936638,0.010894928080639426
LTCUSDT,0.5920000000000059,0.010725026269067905,0.010667921114836072
LTOUSDT,0.0,NaN,NaN
LUNAUSDT,0.0,NaN,NaN
MANAUSDT,0.0,NaN,NaN
MATICUSDT,6.953333333333325E-4,0.05441928414901387,0.05299017381454089
MBLUSDT,0.0,NaN,NaN
MCOUSDT,0.0,NaN,NaN
MDTUSDT,0.0,NaN,NaN
MFTUSDT,3.390000000000023E-5,0.0377015755329011,0.0370082439211888
MITHUSDT,1.1266666666666196E-4,0.008739721776904075,0.008701751481368177
MKRUSDT,0.0,NaN,NaN
MTLUSDT,0.0064333333333333464,0.018825411379132184,0.018650406272974755
NANOUSDT,0.023853333333333504,0.03095289588650041,0.03048351619915475
NBSUSDT,0.0,NaN,NaN
NEARUSDT,0.0,NaN,NaN
NEOUSDC,0.6738666666666671,0.09203984629673467,0.08804736593971968
NEOUSDT,0.6739000000000015,0.09217491211992734,0.08817104042991745
NKNUSDT,0.006369999999999997,0.40441876706240865,0.3396235282692871
NMRUSDT,0.0,NaN,NaN
NPXSUSDC,-2.1066666666666646E-5,-0.09674407212944103,-0.10174934615216517
NPXSUSDT,-2.1063333333333386E-5,-0.096736168519029,-0.10174059605643976
NULSUSDT,0.007859999999999978,0.02268507383712537,0.022431593863761493
OCEANUSDT,0.0,NaN,NaN
OGNUSDT,0.0,NaN,NaN
OGUSDT,0.0,NaN,NaN
OMGUSDT,0.032460000000000044,0.0396164470499214,0.03885184421596193
ONEUSDC,4.333333333332752E-6,7.837463073490092E-4,7.834393385918165E-4
ONEUSDT,8.999999999997725E-6,0.0016316171138501812,0.0016302874727607002
ONGUSDT,0.006343333333333284,0.045617988301850154,0.04460808698808773
ONTUSDC,0.051096666666666346,0.08385025216887065,0.08051974971907262
ONTUSDT,0.05115666666666685,0.08402777017334495,0.08068352093040607
