ativo,retornoBruto,retornoPercentual,LN,
BNBUSDC,-1.4791500000000006,-0.08879671935698252,-0.09298926650114914,
BNBUSDT,-1.4826233333333327,-0.08901679200362478,-0.09323081438780546,
BNTUSDT,0.0,NaN,NaN,
BTCUSDC,-325.3763333333327,-0.042635141214608874,-0.0435707075381957,
BTCUSDT,-327.4990000000016,-0.042912846428932894,-0.04386082211352004,
BTSUSDT,0.0,NaN,NaN,
BTTUSDC,-2.8743333333333394E-5,-0.0854532301380454,-0.08932666990897459,
BTTUSDT,-2.8859999999999964E-5,-0.08583665457141154,-0.08974600858466604,
BUSDUSDT,-1.833333333336462E-4,-1.8330156106305395E-4,-1.8331836284742493E-4,
BZRXUSDT,0.0,NaN,NaN,
CELOUSDT,0.0,NaN,NaN,
CELRUSDT,-1.0899999999999972E-4,-0.02459201323606819,-0.024899447546216192,
CHRUSDT,0.0,NaN,NaN,
CHZUSDT,-0.0013237666666666668,-0.11671300350906066,-0.12410510684859523,
CKBUSDT,0.0,NaN,NaN,
COMPUSDT,0.0,NaN,NaN,
COSUSDT,-6.733333333333331E-4,-0.05389541088580574,-0.05540215672415958,
COTIUSDT,0.0,NaN,NaN,
CRVUSDT,0.0,NaN,NaN,
CTKUSDT,0.0,NaN,NaN,
CTSIUSDT,0.0,NaN,NaN,
CTXCUSDT,0.015540000000000012,0.2450202344037422,0.21915178231772622,
CVCUSDT,-0.004163,-0.13705801014025154,-0.147407809324011,
DASHUSDT,-4.872333333333323,-0.08680701962763882,-0.09080805120189996,
DATAUSDT,0.0,NaN,NaN,
DCRUSDT,0.0,NaN,NaN,
DENTUSDT,-1.2173333333333355E-5,-0.06612827291493151,-0.06841618735292773,
DGBUSDT,0.0,NaN,NaN,
DIAUSDT,0.0,NaN,NaN,
DNTUSDT,0.0,NaN,NaN,
DOCKUSDT,-5.002666666666673E-4,-0.05513714483052534,-0.05671548882509674,
DOGEUSDT,-1.276799999999998E-4,-0.05457747482289099,-0.05612333482569842,
DOTUSDT,0.0,NaN,NaN,
DUSKUSDT,-0.002836666666666668,-0.06207148067104307,-0.06408153828592116,
EGLDUSDT,0.0,NaN,NaN,
ENJUSDT,0.0032506666666666517,0.04728036109939415,0.04619667168702139,
EOSUSDC,-0.20126000000000088,-0.07116698628829154,-0.07382630475156171,
EOSUSDT,-0.20144999999999946,-0.07118726721463231,-0.07384813983651245,
ETCUSDT,-0.2021033333333344,-0.04980494821208714,-0.05108799779085179,
ETHUSDC,-10.905999999999977,-0.06933042884932417,-0.07185098290894684,
ETHUSDT,-10.96066666666664,-0.06966304036947968,-0.07220843627431194,
EURUSDT,0.0,NaN,NaN,
FETUSDT,0.0011433333333333226,0.02250464199248081,0.022255148770461693,
FILUSDT,0.0,NaN,NaN,
FIOUSDT,0.0,NaN,NaN,
FIROUSDT,0.0,NaN,NaN,
FLMUSDT,0.0,NaN,NaN,
FTMUSDT,-4.1133333333333473E-4,-0.034139323853261905,-0.034735682762786706,
FTTUSDT,0.0,NaN,NaN,
FUNUSDT,-6.179999999999988E-5,-0.01862380713209444,-0.018799413957737973,
GBPUSDT,0.0,NaN,NaN,
GRTUSDT,0.0,NaN,NaN,
GTOUSDT,-8.763333333333314E-4,-0.07862312339254718,-0.08188612272809946,
GXSUSDT,0.0,NaN,NaN,
HARDUSDT,0.0,NaN,NaN,
HBARUSDT,-0.002722666666666658,-0.10224314039655491,-0.10785600502132105,
HIVEUSDT,0.0,NaN,NaN,
HNTUSDT,0.0,NaN,NaN,
HOTUSDT,-7.142666666666694E-5,-0.08809804751900507,-0.09222280293175432,
ICXUSDT,-0.009096666666666697,-0.06481723392632377,-0.06701329705900859,
INJUSDT,0.0,NaN,NaN,
IOSTUSDT,-3.17699999999998E-4,-0.0559521433351724,-0.057578418502095094,
IOTAUSDT,-0.018926666666666647,-0.08638106249619659,-0.09034171185410664,
IOTXUSDT,-9.526666666666642E-5,-0.0237738736940174,-0.02406103261536721,
IRISUSDT,0.0,NaN,NaN,
JSTUSDT,0.0,NaN,NaN,
JUVUSDT,0.0,NaN,NaN,
KAVAUSDT,-0.02684333333333333,-0.025727941317418845,-0.026064693313113858,
KEYUSDT,1.0866666666667184E-5,0.005525049149210481,0.0055098420527494975,
KMDUSDT,0.0,NaN,NaN,
KNCUSDT,0.0,NaN,NaN,
KSMUSDT,0.0,NaN,NaN,
LINKUSDC,-0.22953000000000046,-0.0963703159441589,-0.10133564404712231,
LINKUSDT,-0.23215999999999948,-0.09731601296093673,-0.10238274579729785,
LITUSDT,0.0,NaN,NaN,
LRCUSDT,0.0,NaN,NaN,
LSKUSDT,0.0,NaN,NaN,
LTCUSDC,-3.893666666666668,-0.07933575576459406,-0.08265986485528265,
LTCUSDT,-3.917999999999992,-0.07982234536712551,-0.08318852471918875,
LTOUSDT,0.0,NaN,NaN,
LUNAUSDT,0.0,NaN,NaN,
MANAUSDT,0.0,NaN,NaN,
MATICUSDT,-1.9533333333333208E-4,-0.008713365946500518,-0.008751549284967424,
MBLUSDT,0.0,NaN,NaN,
MDTUSDT,0.0,NaN,NaN,
MFTUSDT,-5.600000000000006E-5,-0.049640989274000624,-0.05091545974868067,
MITHUSDT,-6.48000000000001E-4,-0.06496891918989378,-0.06717550873780175,
MKRUSDT,0.0,NaN,NaN,
MTLUSDT,-0.020386666666666664,-0.06586258884342022,-0.06813173042189485,
NANOUSDT,-0.05108999999999975,-0.06000211399109745,-0.06187765264731573,
NBSUSDT,0.0,NaN,NaN,
NEARUSDT,0.0,NaN,NaN,
NEOUSDC,-0.8317666666666632,-0.08360024122219212,-0.08730259163088899,
NEOUSDT,-0.8371000000000031,-0.08422291756798939,-0.08798230371518712,
NKNUSDT,-0.0021956666666666756,-0.09683631766193324,-0.1018514769439824,
NMRUSDT,0.0,NaN,NaN,
NULSUSDT,-0.028793333333333393,-0.09013408462461536,-0.09445803606902708,
OCEANUSDT,0.0,NaN,NaN,
OGNUSDT,0.0,NaN,NaN,
OGUSDT,0.0,NaN,NaN,
OMGUSDT,-0.07508000000000037,-0.09260827734789412,-0.09718103384357564,
ONEUSDT,-2.4066666666666334E-4,-0.04060285682150433,-0.04145016763541359,
ONGUSDT,-0.00950333333333335,-0.07933769305690841,-0.08266196909074605,
ONTUSDT,-0.060639999999999805,-0.09039727695097988,-0.09474734287282906,
ORNUSDT,0.0,NaN,NaN,
OXTUSDT,0.0,NaN,NaN,
PAXGUSDT,0.0,NaN,NaN,
PAXUSDT,-1.6000000000038206E-4,-1.5997173832660305E-4,-1.5998453516990837E-4,
PERLUSDT,-0.001546333333333337,-0.06307188209541692,-0.06514871483633045,
PNTUSDT,0.0,NaN,NaN,
PSGUSDT,0.0,NaN,NaN,
QTUMUSDT,-0.10056666666666625,-0.05477785645550748,-0.05633530657975866,
REEFUSDT,0.0,NaN,NaN,
RENUSDT,-0.005386999999999996,-0.12302738255646639,-0.13127951008082955,
REPUSDT,0.0,NaN,NaN,
RIFUSDT,0.0,NaN,NaN,
RLCUSDT,-0.045793333333333464,-0.07337930445093732,-0.07621097131585361,
ROSEUSDT,0.0,NaN,NaN,
RSRUSDT,0.0,NaN,NaN,
RUNEUSDT,0.0,NaN,NaN,
RVNUSDT,-9.383333333333327E-4,-0.0373045322024913,-0.03801815001286216,
SANDUSDT,0.0,NaN,NaN,
SCUSDT,0.0,NaN,NaN,
SFPUSDT,0.0,NaN,NaN,
SKLUSDT,0.0,NaN,NaN,
SNXUSDT,0.0,NaN,NaN,
SOLUSDT,0.0,NaN,NaN,
SRMUSDT,0.0,NaN,NaN,
STMXUSDT,0.0,NaN,NaN,
STORJUSDT,0.0,NaN,NaN,
STPTUSDT,0.0,NaN,NaN,
STRAXUSDT,0.0,NaN,NaN,
STXUSDT,-0.02018333333333336,-0.16238903639338131,-0.17720153020080245,
SUSDUSDT,0.0,NaN,NaN,
SUSHIUSDT,0.0,NaN,NaN,
SXPUSDT,0.0,NaN,NaN,
TCTUSDT,0.0,NaN,NaN,
TFUELUSDT,-1.714666666666675E-4,-0.05962329759490026,-0.061474736756347965,
THETAUSDT,0.0011603333333333327,0.014440088772737614,0.014336823609155029,
TOMOUSDT,0.03313333333333335,0.11059928344126235,0.1048997646255059,
TRBUSDT,0.0,NaN,NaN,
TROYUSDT,0.0016408700000000004,0.749325279820501,0.5592301592019344,
TRUUSDT,0.0,NaN,NaN,
